year,generator,dual_value
2025,ES1 0 CCGT,0.0
2030,ES1 0 CCGT,0.0
2040,ES1 0 CCGT,0.0
2050,ES1 0 CCGT,0.0
2025,ES1 0 coal,0.0
2030,ES1 0 coal,0.0
2040,ES1 0 coal,0.0
2050,ES1 0 coal,0.0
2025,ES1 0 offwind-ac,-770404.3883887464
2030,ES1 0 offwind-ac,0.0
2040,ES1 0 offwind-ac,0.0
2050,ES1 0 offwind-ac,0.0
2025,ES1 0 onwind,-660264.6104768184
2030,ES1 0 onwind,-29827.789025883314
2040,ES1 0 onwind,0.0
2050,ES1 0 onwind,0.0
2025,ES1 0 solar,-2445713.7716706023
2030,ES1 0 solar,-473623.4264813557
2040,ES1 0 solar,-215016.86639859164
2050,ES1 0 solar,-7518.578032435784
2025,ES1 1 CCGT,0.0
2030,ES1 1 CCGT,0.0
2040,ES1 1 CCGT,0.0
2050,ES1 1 CCGT,0.0
2025,ES1 1 coal,0.0
2030,ES1 1 coal,0.0
2040,ES1 1 coal,0.0
2050,ES1 1 coal,0.0
2025,ES1 1 offwind-ac,-1552599.3889374873
2030,ES1 1 offwind-ac,-67270.45085896035
2040,ES1 1 offwind-ac,0.0
2050,ES1 1 offwind-ac,0.0
2025,ES1 1 onwind,-1763123.8447277055
2030,ES1 1 onwind,-141071.55609345066
2040,ES1 1 onwind,-29924.016104314767
2050,ES1 1 onwind,0.0
2025,ES1 1 solar,-1719328.3569635376
2030,ES1 1 solar,-323679.53777877835
2040,ES1 1 solar,-145323.59912541395
2050,ES1 1 solar,0.0
2025,ES1 2 CCGT,0.0
2030,ES1 2 CCGT,0.0
2040,ES1 2 CCGT,0.0
2050,ES1 2 CCGT,0.0
2025,ES1 2 coal,0.0
2030,ES1 2 coal,0.0
2040,ES1 2 coal,0.0
2050,ES1 2 coal,0.0
2025,ES1 2 offwind-ac,-721684.0923087538
2030,ES1 2 offwind-ac,0.0
2040,ES1 2 offwind-ac,0.0
2050,ES1 2 offwind-ac,0.0
2025,ES1 2 onwind,-1969439.3184259476
2030,ES1 2 onwind,-163087.9696031526
2040,ES1 2 onwind,-46261.9807411387
2050,ES1 2 onwind,0.0
2025,ES1 2 ror,-2654526.3595057186
2030,ES1 2 ror,-161524.42835099483
2040,ES1 2 ror,0.0
2050,ES1 2 ror,0.0
2025,ES1 2 solar,-2517325.856563228
2030,ES1 2 solar,-455811.0763751998
2040,ES1 2 solar,-209274.9446314827
2050,ES1 2 solar,-7499.162663433934
2025,ES1 3 CCGT,0.0
2030,ES1 3 CCGT,0.0
2040,ES1 3 CCGT,0.0
2050,ES1 3 CCGT,0.0
2025,ES1 3 coal,0.0
2030,ES1 3 coal,0.0
2040,ES1 3 coal,0.0
2050,ES1 3 coal,0.0
2025,ES1 3 offwind-ac,-1033884.5253918988
2030,ES1 3 offwind-ac,-123678.90540565758
2040,ES1 3 offwind-ac,0.0
2050,ES1 3 offwind-ac,0.0
2025,ES1 3 onwind,-427877.52629909216
2030,ES1 3 onwind,-36358.55626265682
2040,ES1 3 onwind,0.0
2050,ES1 3 onwind,0.0
2025,ES1 3 solar,-2522229.0517921
2030,ES1 3 solar,-428647.0160156098
2040,ES1 3 solar,-196505.29177029151
2050,ES1 3 solar,-5769.960638557626
2025,ES1 4 CCGT,0.0
2030,ES1 4 CCGT,0.0
2040,ES1 4 CCGT,0.0
2050,ES1 4 CCGT,0.0
2025,ES1 4 coal,0.0
2030,ES1 4 coal,0.0
2040,ES1 4 coal,0.0
2050,ES1 4 coal,0.0
2025,ES1 4 offwind-ac,-5088117.482216695
2030,ES1 4 offwind-ac,-528780.1421554786
2040,ES1 4 offwind-ac,-186865.60793007148
2050,ES1 4 offwind-ac,0.0
2025,ES1 4 onwind,-3349165.2475015367
2030,ES1 4 onwind,-283825.3991241936
2040,ES1 4 onwind,-99528.35613583664
2050,ES1 4 onwind,0.0
2025,ES1 4 solar,-1651724.4132569807
2030,ES1 4 solar,-244613.41832273707
2040,ES1 4 solar,-108575.19415194372
2050,ES1 4 solar,0.0
2025,ES1 5 CCGT,0.0
2030,ES1 5 CCGT,0.0
2040,ES1 5 CCGT,0.0
2050,ES1 5 CCGT,0.0
2025,ES1 5 onwind,-733759.2135581889
2030,ES1 5 onwind,-33832.08135184483
2040,ES1 5 onwind,0.0
2050,ES1 5 onwind,0.0
2025,ES1 5 solar,-2568241.7366694906
2030,ES1 5 solar,-459348.9676695756
2040,ES1 5 solar,-210692.29830563374
2050,ES1 5 solar,-6655.171677573911
2025,ES1 6 CCGT,0.0
2030,ES1 6 CCGT,0.0
2040,ES1 6 CCGT,0.0
2050,ES1 6 CCGT,0.0
2025,ES1 6 offwind-ac,-996756.6467186452
2030,ES1 6 offwind-ac,0.0
2040,ES1 6 offwind-ac,0.0
2050,ES1 6 offwind-ac,0.0
2025,ES1 6 onwind,-1181676.9818025287
2030,ES1 6 onwind,-78683.50652299228
2040,ES1 6 onwind,0.0
2050,ES1 6 onwind,0.0
2025,ES1 6 solar,-2600187.570214502
2030,ES1 6 solar,-485383.6650644981
2040,ES1 6 solar,-223140.92586291005
2050,ES1 6 solar,-9463.943004950612
2025,ES1 7 CCGT,0.0
2030,ES1 7 CCGT,0.0
2040,ES1 7 CCGT,0.0
2050,ES1 7 CCGT,0.0
2025,ES1 7 onwind,-966133.7671474123
2030,ES1 7 onwind,-84949.74503343465
2040,ES1 7 onwind,0.0
2050,ES1 7 onwind,0.0
2025,ES1 7 solar,-2145642.062747236
2030,ES1 7 solar,-355431.0012092691
2040,ES1 7 solar,-161063.67907974712
2050,ES1 7 solar,0.0
2025,ES1 8 CCGT,0.0
2030,ES1 8 CCGT,0.0
2040,ES1 8 CCGT,0.0
2050,ES1 8 CCGT,0.0
2025,ES1 8 offwind-ac,-630577.8684265028
2030,ES1 8 offwind-ac,0.0
2040,ES1 8 offwind-ac,0.0
2050,ES1 8 offwind-ac,0.0
2025,ES1 8 onwind,-761465.8835745864
2030,ES1 8 onwind,0.0
2040,ES1 8 onwind,0.0
2050,ES1 8 onwind,0.0
2025,ES1 8 ror,-2682725.258697585
2030,ES1 8 ror,-165922.43189938428
2040,ES1 8 ror,0.0
2050,ES1 8 ror,0.0
2025,ES1 8 solar,-2443871.234507111
2030,ES1 8 solar,-438288.0225513528
2040,ES1 8 solar,-199563.08722984407
2050,ES1 8 solar,-5409.805705046951
2025,PT1 0 CCGT,0.0
2030,PT1 0 CCGT,0.0
2040,PT1 0 CCGT,0.0
2050,PT1 0 CCGT,0.0
2025,PT1 0 offwind-ac,-3037728.606835325
2030,PT1 0 offwind-ac,-179723.52607526924
2040,PT1 0 offwind-ac,-14143.73036962474
2050,PT1 0 offwind-ac,0.0
2025,PT1 0 onwind,-768219.00806947
2030,PT1 0 onwind,-14874.706144020558
2040,PT1 0 onwind,0.0
2050,PT1 0 onwind,0.0
2025,PT1 0 ror,-2195350.25898312
2030,PT1 0 ror,-144160.06268897583
2040,PT1 0 ror,0.0
2050,PT1 0 ror,0.0
2025,PT1 0 solar,-1745043.900844914
2030,PT1 0 solar,-242452.47255448785
2040,PT1 0 solar,-107229.06892717861
2050,PT1 0 solar,0.0
2025,PT1 1 CCGT,0.0
2030,PT1 1 CCGT,0.0
2040,PT1 1 CCGT,0.0
2050,PT1 1 CCGT,0.0
2025,PT1 1 offwind-ac,-2013904.7126907585
2030,PT1 1 offwind-ac,-131413.85570106938
2040,PT1 1 offwind-ac,0.0
2050,PT1 1 offwind-ac,0.0
2025,PT1 1 onwind,-1013264.0479523609
2030,PT1 1 onwind,-64874.63248528196
2040,PT1 1 onwind,0.0
2050,PT1 1 onwind,0.0
2025,PT1 1 ror,-2220788.676326027
2030,PT1 1 ror,-147871.00994286287
2040,PT1 1 ror,0.0
2050,PT1 1 ror,0.0
2025,PT1 1 solar,-2448570.852462581
2030,PT1 1 solar,-394587.38118242635
2040,PT1 1 solar,-181400.2500031485
2050,PT1 1 solar,-4353.305672947921
