,lower_bound,upper_bound,count,percent,count_2025,count_2030,count_2040,count_2050
0,-0.0,1.0,21604,41.75170068027211,4433,4246,7898,5027
1,1.0,2.0,0,0.0,0,0,0,0
2,2.0,3.0,0,0.0,0,0,0,0
3,3.0,4.0,100,0.1932591218305504,0,0,89,11
4,4.0,5.0,10,0.01932591218305504,0,0,10,0
5,5.0,6.0,0,0.0,0,0,0,0
6,6.0,7.0,0,0.0,0,0,0,0
7,7.0,8.0,0,0.0,0,0,0,0
8,8.0,9.0,110,0.21258503401360546,0,0,110,0
9,9.0,10.0,143,0.2763605442176871,0,0,143,0
10,10.0,11.0,9,0.017393320964749534,0,0,9,0
11,11.0,12.0,2,0.003865182436611008,0,0,2,0
12,12.0,13.0,7,0.013528138528138528,0,7,0,0
13,13.0,14.0,81,0.15653988868274582,0,81,0,0
14,14.0,15.0,0,0.0,0,0,0,0
15,15.0,16.0,0,0.0,0,0,0,0
16,16.0,17.0,0,0.0,0,0,0,0
17,17.0,18.0,0,0.0,0,0,0,0
18,18.0,19.0,16,0.030921459492888066,5,0,11,0
19,19.0,20.0,83,0.16040507111935684,83,0,0,0
20,20.0,21.0,0,0.0,0,0,0,0
21,21.0,22.0,0,0.0,0,0,0,0
22,22.0,23.0,0,0.0,0,0,0,0
23,23.0,24.0,0,0.0,0,0,0,0
24,24.0,25.0,6,0.011595547309833025,0,0,0,6
25,25.0,26.0,5,0.00966295609152752,0,0,0,5
26,26.0,27.0,0,0.0,0,0,0,0
27,27.0,28.0,0,0.0,0,0,0,0
28,28.0,29.0,0,0.0,0,0,0,0
29,29.0,30.0,35,0.06764069264069264,35,0,0,0
30,30.0,31.0,42,0.08116883116883117,42,0,0,0
31,31.0,32.0,0,0.0,0,0,0,0
32,32.0,33.0,0,0.0,0,0,0,0
33,33.0,34.0,3,0.0057977736549165125,0,0,0,3
34,34.0,35.0,53,0.10242733457019172,0,0,0,53
35,35.0,36.0,10,0.01932591218305504,0,0,0,10
36,36.0,37.0,0,0.0,0,0,0,0
37,37.0,38.0,60,0.11595547309833025,0,0,0,60
38,38.0,39.0,6,0.011595547309833025,0,0,0,6
39,39.0,40.0,0,0.0,0,0,0,0
40,40.0,41.0,6,0.011595547309833025,0,0,6,0
41,41.0,42.0,5,0.00966295609152752,0,0,5,0
42,42.0,43.0,1,0.001932591218305504,0,0,0,1
43,43.0,44.0,13,0.02512368583797155,5,0,0,8
44,44.0,45.0,8,0.015460729746444033,6,0,0,2
45,45.0,46.0,7,0.013528138528138528,0,7,0,0
46,46.0,47.0,10,0.01932591218305504,0,8,2,0
47,47.0,48.0,12,0.02319109461966605,0,5,7,0
48,48.0,49.0,45,0.08696660482374768,0,2,43,0
49,49.0,50.0,107,0.20678726035868894,0,14,82,11
50,50.0,51.0,585,1.1305658627087198,15,42,336,192
51,51.0,52.0,2054,3.969542362399505,125,98,1169,662
52,52.0,53.0,2881,5.567795299938157,366,276,1221,1018
53,53.0,54.0,2442,4.719387755102041,353,374,931,784
54,54.0,55.0,2645,5.111703772418058,327,268,1359,691
55,55.0,56.0,3074,5.94078540507112,486,314,1379,895
56,56.0,57.0,4105,7.933286951144095,227,380,2210,1288
57,57.0,58.0,3064,5.921459492888064,228,469,1228,1139
58,58.0,59.0,1425,2.7539424860853434,57,185,615,568
59,59.0,60.0,855,1.652365491651206,71,66,452,266
60,60.0,61.0,432,0.8348794063079777,22,44,217,149
61,61.0,62.0,326,0.6300247371675943,0,0,235,91
62,62.0,63.0,325,0.6280921459492889,1,0,174,150
63,63.0,64.0,150,0.2898886827458256,2,0,116,32
64,64.0,65.0,44,0.08503401360544217,7,4,27,6
65,65.0,66.0,53,0.10242733457019172,17,8,24,4
66,66.0,67.0,144,0.27829313543599254,28,33,77,6
67,67.0,68.0,345,0.6667439703153989,43,37,219,46
68,68.0,69.0,317,0.6126314162028448,13,13,222,69
69,69.0,70.0,78,0.1507421150278293,5,5,57,11
70,70.0,inf,3801,7.345779220779221,390,406,1491,1514
