scenario,year,week,hour,node,dual_value
mean,2025,11,0,ES1 0,0.014868633445644637
mean,2025,11,1,ES1 0,0.01495096607463255
mean,2025,11,2,ES1 0,0.014909106768416218
mean,2025,11,3,ES1 0,0.014909106768416218
mean,2025,11,4,ES1 0,0.014909106768416218
mean,2025,11,5,ES1 0,0.01495096607463255
mean,2025,11,6,ES1 0,0.015050309284525599
mean,2025,11,7,ES1 0,0.015050309284525599
mean,2025,11,8,ES1 0,0.01495096607463255
mean,2025,11,9,ES1 0,0.014868697875519319
mean,2025,11,10,ES1 0,0.014868697875519319
mean,2025,11,11,ES1 0,0.014868697875519319
mean,2025,11,12,ES1 0,0.014868697875519319
mean,2025,11,13,ES1 0,0.014868633445644637
mean,2025,11,14,ES1 0,0.014869253294927963
mean,2025,11,15,ES1 0,0.0149079815515507
mean,2025,11,16,ES1 0,0.014910443728378058
mean,2025,11,17,ES1 0,0.01495096607463255
mean,2025,11,18,ES1 0,0.01495096607463255
mean,2025,11,19,ES1 0,0.015050309284525599
mean,2025,11,20,ES1 0,0.015050309284525599
mean,2025,11,21,ES1 0,0.015050309284525599
mean,2025,11,22,ES1 0,0.015050309284525599
mean,2025,11,23,ES1 0,0.015
mean,2025,11,24,ES1 0,0.015050309284525599
mean,2025,11,25,ES1 0,0.015008411596738807
mean,2025,11,26,ES1 0,0.015008411596738807
mean,2025,11,27,ES1 0,0.015008411596738807
mean,2025,11,28,ES1 0,0.015008411596738807
mean,2025,11,29,ES1 0,0.015050309284525599
mean,2025,11,30,ES1 0,0.015050309284525599
mean,2025,11,31,ES1 0,0.015050309284525599
mean,2025,11,32,ES1 0,0.015050309284525599
mean,2025,11,33,ES1 0,0.015050309284525599
mean,2025,11,34,ES1 0,0.015050309284525599
mean,2025,11,35,ES1 0,0.015050309284525599
mean,2025,11,36,ES1 0,0.015091742025521762
mean,2025,11,37,ES1 0,0.015091742025521762
mean,2025,11,38,ES1 0,0.015091742025521762
mean,2025,11,39,ES1 0,0.015091742025521857
mean,2025,11,40,ES1 0,0.015091742025521857
mean,2025,11,41,ES1 0,0.015214738498344956
mean,2025,11,42,ES1 0,0.015234602292834644
mean,2025,11,43,ES1 0,0.01614524540023879
mean,2025,11,44,ES1 0,0.016145918469410013
mean,2025,11,45,ES1 0,0.015214738498344956
mean,2025,11,46,ES1 0,0.015114388167815206
mean,2025,11,47,ES1 0,0.015091742025521857
mean,2025,11,48,ES1 0,0.015050309284525599
mean,2025,11,49,ES1 0,0.01495096607463255
mean,2025,11,50,ES1 0,0.01495096607463255
mean,2025,11,51,ES1 0,0.01495096607463255
mean,2025,11,52,ES1 0,0.01495096607463255
mean,2025,11,53,ES1 0,0.01495096607463255
mean,2025,11,54,ES1 0,0.015050309284525599
mean,2025,11,55,ES1 0,0.015050309284525599
mean,2025,11,56,ES1 0,0.015050309284525599
mean,2025,11,57,ES1 0,0.01495096607463255
mean,2025,11,58,ES1 0,0.014910443728378058
mean,2025,11,59,ES1 0,0.014868697875519319
mean,2025,11,60,ES1 0,0.014868697875519319
mean,2025,11,61,ES1 0,0.014868633445644637
mean,2025,11,62,ES1 0,0.014868633445644637
mean,2025,11,63,ES1 0,0.014868697875519319
mean,2025,11,64,ES1 0,0.014910443728378058
mean,2025,11,65,ES1 0,0.015
mean,2025,11,66,ES1 0,0.015050309284525599
mean,2025,11,67,ES1 0,0.015050309284525599
mean,2025,11,68,ES1 0,0.015050309284525599
mean,2025,11,69,ES1 0,0.015050309284525599
mean,2025,11,70,ES1 0,0.015008411596738807
mean,2025,11,71,ES1 0,0.015
mean,2025,11,72,ES1 0,0.015
mean,2025,11,73,ES1 0,0.0149079815515507
mean,2025,11,74,ES1 0,0.0149079815515507
mean,2025,11,75,ES1 0,0.015
mean,2025,11,76,ES1 0,0.015
mean,2025,11,77,ES1 0,0.015008411596738807
mean,2025,11,78,ES1 0,0.015050309284525599
mean,2025,11,79,ES1 0,0.015050309284525599
mean,2025,11,80,ES1 0,0.015050309284525599
mean,2025,11,81,ES1 0,0.0149079815515507
mean,2025,11,82,ES1 0,0.014868633445644637
mean,2025,11,83,ES1 0,0.014868633445644637
mean,2025,11,84,ES1 0,0.014868633445644637
mean,2025,11,85,ES1 0,0.014868633445644637
mean,2025,11,86,ES1 0,0.014869253294927963
mean,2025,11,87,ES1 0,0.014869873170051803
mean,2025,11,88,ES1 0,0.015008411596738807
mean,2025,11,89,ES1 0,0.015050309284525599
mean,2025,11,90,ES1 0,245.04526152433124
mean,2025,11,91,ES1 0,247.63896616586086
mean,2025,11,92,ES1 0,247.64928983388745
mean,2025,11,93,ES1 0,247.65961393229108
mean,2025,11,94,ES1 0,247.65961393229108
mean,2025,11,95,ES1 0,245.04526152433127
mean,2025,11,96,ES1 0,226.91349185236766
mean,2025,11,97,ES1 0,226.92295150888665
mean,2025,11,98,ES1 0,226.93241155976332
mean,2025,11,99,ES1 0,226.9418720050143
mean,2025,11,100,ES1 0,245.04526152433124
mean,2025,11,101,ES1 0,247.7732074247461
mean,2025,11,102,ES1 0,247.7835366890736
mean,2025,11,103,ES1 0,247.79386638401155
mean,2025,11,104,ES1 0,247.8041965095777
mean,2025,11,105,ES1 0,245.04526152433124
mean,2025,11,106,ES1 0,227.70329612369332
mean,2025,11,107,ES1 0,227.71278870587508
mean,2025,11,108,ES1 0,227.72228168378723
mean,2025,11,109,ES1 0,227.7317750574463
mean,2025,11,110,ES1 0,228.75734615076323
mean,2025,11,111,ES1 0,250.46936091196443
mean,2025,11,112,ES1 0,252.01536510411535
mean,2025,11,113,ES1 0,252.01536510411535
mean,2025,11,114,ES1 0,252.01536510411535
mean,2025,11,115,ES1 0,252.01536510411535
mean,2025,11,116,ES1 0,252.01536510411535
